https://github.com/Juanpe/SkeletonView,11749,1027,35,365.0285714285714,"[' ""Loading please wait""', ' ""Please wait""', ' ""Loading""', ' ""Programming""']"
https://github.com/xmartlabs/Eureka,11581,1333,36,358.72222222222223,"[' Swift', ' iOS', ' form builder']"
https://github.com/allenwong/30DaysofSwift,11396,2088,37,364.43243243243245,"[' Swift', ' programming']"
https://github.com/mozilla-mobile/firefox-ios,11233,2671,38,365.89473684210526,"['\n\njavascript', ' html', ' css', ' ios', ' firefox']"
https://github.com/Ramotion/animated-tab-bar,11040,1355,39,317.8205128205128,"[' animation', ' tabbar', ' iOS', ' Swift']"
https://github.com/Caldis/Mos,10702,423,40,278.125,"[' mousewheel', ' smooth', ' settings', ' scroll']"
https://github.com/ninjaprox/NVActivityIndicatorView,10316,1126,41,279.0731707317073,"[' css', ' html', ' javascript', ' jquery', ' web development']"
https://github.com/Ramotion/folding-cell,10157,1170,42,269.6904761904762,"[' expanding', ' content', ' cell', ' animation', ' Ramotion']"
https://github.com/pock/pock,9936,376,43,239.8139534883721,"[' programming', ' touch bar', ' widgets']"
https://github.com/signalapp/Signal-iOS,9705,2658,44,280.97727272727275,"[' iOS', ' private', ' messenger']"
https://github.com/AudioKit/AudioKit,9629,1477,45,246.8,"[' Swift', ' audio', ' synthesis', ' processing', ' analysis', ' platform', ' iOS', ' macOS', ' tvOS']"
https://github.com/Quick/Quick,9621,913,46,229.0,"[' programming', ' Swift', ' Objective-C', ' testing', ' framework']"
https://github.com/mas-cli/mas,9595,242,47,209.29787234042553,"['\n\nprogramming', ' keywords', ' Mac App Store', ' command line interface']"
https://github.com/fullstackio/FlappySwift,9540,2660,48,254.16666666666666,"[' Swift', ' Flappy Bird', ' Programming']"
https://github.com/krzyzanowskim/CryptoSwift,9442,1110,49,215.3469387755102,"[' cryptography', ' Swift', ' standard', ' secure', ' algorithm']"
https://github.com/apple/swift-package-manager,9132,1262,50,207.88,"[' Swift', ' programming', ' language', ' Package Manager']"
https://github.com/tristanhimmelman/ObjectMapper,9036,1022,51,197.2156862745098,"[' for', ' while', ' do', ' if', ' switch', ' case', ' break', ' continue', ' return', ' enum', ' struct', ' class', ' func', ' import', ' global', ' let', ' var']"
https://github.com/mac-cain13/R.swift,9009,712,52,186.94230769230768,"[' Swift', ' programming', ' keywords']"
https://github.com/stephencelis/SQLite.swift,8771,1447,53,192.79245283018867,"[' SQLite3', ' Swift']"
https://github.com/IBAnimatable/IBAnimatable,8655,789,54,174.88888888888889,"[' Interface Builder', ' IBAnimatable', ' App Store', ' customization', ' UI', ' interaction', ' navigation', ' transition', ' animation.']"
https://github.com/altstoreio/AltStore,8598,631,55,167.8,"[' AltStore', ' iOS', ' non-jailbroken']"
https://github.com/SwiftGen/SwiftGen,8440,670,56,162.67857142857142,"[' string', ' API', ' asset', ' storyboard', ' localization', ' string-based']"
https://github.com/gao-sun/eul,8345,319,57,152.0,"[' macOS', ' SwiftUI', ' status monitoring']"
https://github.com/insidegui/WWDC,8254,741,58,155.08620689655172,"[' app', ' macOS', ' WWDC']"
https://github.com/pointfreeco/swift-composable-architecture,8201,867,59,153.6949152542373,"[' programming', ' library', ' applications', ' consistent', ' understandable', ' composition', ' testing', ' ergonomics']"
https://github.com/kickstarter/ios-oss,8073,1202,60,154.58333333333334,"[' \n\niOS', ' app', ' programming', ' Kickstarter', ' development', ' ideas', ' life', ' anywhere.']"
https://github.com/dwarvesf/hidden,7883,223,61,132.88524590163934,"[' programming', ' MacOS', ' utility', ' menu bar', ' icons']"
https://github.com/lexrus/LTMorphingLabel,7880,798,62,139.96774193548387,"[' Swift', ' UILabel', ' morphing', ' graceful']"
https://github.com/ashleymills/Reachability.swift,7728,906,63,137.04761904761904,"['\n\nclosure', ' reachability', ' swift']"
https://github.com/daltoniam/Starscream,7620,1072,64,135.8125,"[' Swift', ' Websockets', ' iOS', ' OSX']"
https://github.com/Kitura/Kitura,7576,502,65,124.27692307692308,"[' programming', ' Swift', ' web framework', ' HTTP server']"
https://github.com/soapyigu/Swift-30-Projects,7544,1771,66,141.13636363636363,"['\n\nSwift', ' mini', ' apps', ' self-study']"
https://github.com/olucurious/Awesome-ARKit,7543,906,67,126.1044776119403,"[' arkit', ' augmented reality', ' ios', ' swift']"
https://github.com/toptal/gitignore.io,7518,608,68,119.5,"['\n\nProgramming', ' keywords', ' .gitignore', ' files', ' project']"
https://github.com/Lona/Lona,7510,271,69,112.76811594202898,"[' design system', ' Sketch', ' code', ' cross-platform']"
https://github.com/ReSwift/ReSwift,7353,509,70,112.31428571428572,"[' Unidirectional Data Flow', ' Swift', ' Redux']"
https://github.com/robb/Cartography,7337,542,71,110.97183098591549,"[' Auto Layout', ' Swift', ' DSL']"
https://github.com/facebook/facebook-ios-sdk,7333,3336,72,148.18055555555554,"['\n\nfacebook', ' iOS', ' tvOS', ' platform', ' integration']"
https://github.com/patchthecode/JTAppleCalendar,7316,743,73,110.3972602739726,"[' Swift', ' calendar', ' Library', ' Control', ' customizable']"
https://github.com/malcommac/SwiftDate,7265,718,74,107.87837837837837,"[' Swift', ' dates', ' time', ' timezones']"
https://github.com/apple/swift-nio,7258,591,75,104.65333333333334,"[' event-driven', ' network', ' application', ' framework', ' protocol', ' servers', ' clients', ' non-blocking']"
https://github.com/kishikawakatsumi/KeychainAccess,7227,724,76,104.61842105263158,"[' Swift', ' Keychain', ' iOS', ' watchOS', ' tvOS', ' macOS']"
https://github.com/kean/Nuke,7183,463,77,99.2987012987013,"[' loading', ' image', ' system']"
https://github.com/p0deje/Maccy,7003,314,78,93.8076923076923,"[' clipboard', ' mac', ' lightweight']"
https://github.com/krzysztofzablocki/Sourcery,7000,566,79,95.77215189873418,"[' for', ' while', ' do', ' if', ' switch', ' case', ' default', ' let', ' var', ' function', ' return', ' class', ' enum', ' protocol']"
https://github.com/marcosgriselli/ViewAnimator,6908,482,80,92.375,"[' ViewAnimator', ' animate']"
https://github.com/Mortennn/Dozer,6859,221,81,87.4074074074074,"[' programming', ' macOS', ' hide menu bar icons']"
https://github.com/lwouis/alt-tab-macos,6853,207,82,86.09756097560975,"['\n\nWindows', ' alt-tab', ' macOS']"
https://github.com/xmartlabs/XLPagerTabStrip,6823,1303,83,97.90361445783132,"['\n\nAndroid', ' iOS', ' PagerTabStrip']"
https://github.com/SwiftKickMobile/SwiftMessages,6745,720,84,88.86904761904762,"[' Swift', ' iOS', ' message bar']"
https://github.com/WenchaoD/FSPagerView,6712,880,85,89.31764705882352,"[' FSPagerView', ' Screen Slide Library', ' Banner View', ' Product Show', ' Welcome/Guide Pages', ' Screen/ViewController Sliders']"
https://github.com/sindresorhus/Gifski,6623,263,86,80.06976744186046,"[' programming', ' gif', ' video', ' conversion']"
https://github.com/Clipy/Clipy,6614,545,87,82.28735632183908,"[' macOS', ' clipboard', ' extension', ' app']"
https://github.com/Ranchero-Software/NetNewsWire,6545,442,88,79.39772727272727,"[' RSS', ' macOS', ' iOS']"
https://github.com/Juanpe/About-SwiftUI,6530,655,89,80.73033707865169,"[' SwiftUI', ' framework', ' new']"
https://github.com/ObuchiYuki/DevToysMac,6506,197,90,74.47777777777777,"['\n\nprogramming', ' keywords', ' mac', ' devtoys']"
https://github.com/nicklockwood/SwiftFormat,6444,528,91,76.61538461538461,"['\n\nlet', ' var', ' func', ' class', ' struct', ' enum', ' if', ' while', ' for', ' switch', ' case', ' default', ' throws', ' do', ' while', ' break', ' continue', ' return']"
https://github.com/qvacua/vimr,6223,206,92,69.8804347826087,"[' swift', ' neovim', ' gui', ' macos']"
https://github.com/Dimillian/MovieSwiftUI,6206,597,93,73.15053763440861,"[' SwiftUI', ' Combine', ' MovieDB', ' API', ' Flux', ' Redux']"
https://github.com/bizz84/SwiftyStoreKit,6186,740,94,73.68085106382979,[' lightweight in app purchases swift framework ios 8.0+ tvos 9.0+ macos 10.10+']
https://github.com/seemoo-lab/openhaystack,6128,333,95,68.01052631578948,"[' AirTags', ' Bluetooth', ' tracking', ' personal', ' devices', ' Apple', ' Find', ' My', ' network']"
https://github.com/huri000/SwiftEntryKit,6126,554,96,69.58333333333333,"[' SwiftEntryKit', ' presentation', ' library', ' iOS', ' overlay']"
https://github.com/andreamazz/AMScrollingNavbar,6077,633,97,69.17525773195877,"[' Scrollable UINavigationBar', ' UIScrollView']"
https://github.com/BohdanOrlov/iOS-Developer-Roadmap,6076,1349,98,75.76530612244898,"[' Objective-C', ' Swift', ' iOS', ' development', ' programmer']"
https://github.com/davidwernhart/AlDente-Charge-Limiter,6010,237,99,63.101010101010104,"[' programming', ' macOS', ' tool', ' limit', ' charging', ' percentage']"
https://github.com/SwipeCellKit/SwipeCellKit,5979,769,100,67.48,"[' UITableViewCell', ' UICollectionViewCell', ' Swift']"
https://github.com/open-source-flash/open-source-flash,7378,139,1,7517.0,"[' open source', ' Flash', ' Shockwave']"
https://github.com/TerryCavanagh/VVVVVV,6552,516,2,3534.0,"[' programming', ' VVVVVV', ' source code']"
https://github.com/Gamua/Starling-Framework,2637,841,3,1159.3333333333333,"[' game engine', ' programming', ' cross platform']"
https://github.com/jhuckaby/webcamjs,2452,1118,4,892.5,"['\nHTML5', ' webcam', ' image', ' capture', ' library', ' Flash', ' fallback']"
https://github.com/mikechambers/as3corelib,1490,467,5,391.4,"[' ActionScript', ' Library', ' classes', ' utilities', ' hashing', ' Image', ' encoders', ' JSON', ' serialization', ' String', ' Number', ' Date']"
https://github.com/LLK/scratch-flash,1324,526,6,308.3333333333333,"[' open source', ' scratch', ' project editor', ' online', ' offline']"
https://github.com/amitp/mapgen2,1264,208,7,210.28571428571428,"[' map generator', ' game', ' island', ' mountain', ' river', ' coastline']"
https://github.com/AdamAtomic/flixel,1116,201,8,164.625,"[' Actionscript', ' Flash', ' library', ' Gravity Hook', ' Fathom', ' Canabalt']"
https://github.com/robertpenner/as3-signals,1050,211,9,140.11111111111111,"[' signals', ' events', ' AS3', ' C#', ' Qt']"
https://github.com/robotlegs/robotlegs-framework,969,266,10,123.5,"[' ActionScript', ' Flash', ' Flex']"
https://github.com/feathersui/feathersui-starling,918,391,11,119.0,"[' Starling Framework', ' Adobe AIR', ' user interface components']"
https://github.com/increpare/bfxr,886,89,12,81.25,"[' Flash', ' AIR', ' sound effects', ' generator', ' Sfxr']"
https://github.com/mangui/flashls,756,271,13,79.0,"[' HLS', ' Flash', ' Plugin', ' Player', ' Chromeless', ' OSMF', ' FlowPlayer', ' mediaelement.js', ' video.js', ' Clappr']"
https://github.com/InQuest/malware-samples,734,181,14,65.35714285714286,"[' malware', ' programming', ' dissection']"
https://github.com/away3d/away3d-core-fp11,637,279,15,61.06666666666667,"[' 3D', ' Away3D', ' Flash', ' player']"
https://github.com/minimalcomps/minimalcomps,620,178,16,49.875,"[' ActionScript', ' UI', ' Flash']"
https://github.com/grapefrukt/juicy-breakout,620,122,17,43.64705882352941,"['\n\nprogramming', ' keywords']"
https://github.com/DaVikingCode/Citrus-Engine,550,240,18,43.888888888888886,"['\n\ngame', ' engine', ' programming', ' AS3', ' modern', '']"
https://github.com/Tencent/Fanvas,539,198,19,38.78947368421053,"[' programming', ' Flash', ' canvas', ' animation']"
https://github.com/nesbox/emulator,539,246,20,39.25,"[' emulator', ' nes', ' super nintendo', ' sega mega drive', ' gameboy']"
https://github.com/claus/as3swf,521,127,21,30.857142857142858,"[' Actionscript', ' SWF', ' parse', ' create', ' modify', ' publish']"
https://github.com/infusion/jQuery-webcam,517,280,22,36.22727272727273,"[' webcam', ' jQuery', ' plugin']"
https://github.com/TerryCavanagh/boscaceoil,491,65,23,24.17391304347826,"[' programming', ' music', ' making']"
https://github.com/FerryYoungFan/VirtualCockroach,464,39,24,20.958333333333332,"[' programming', ' keywords']"
https://github.com/richardlord/Ash,442,93,25,21.4,"[' Actionscript', ' entity', ' system', ' framework', ' game', ' development']"
https://github.com/greensock/GreenSock-AS3,408,144,26,21.23076923076923,"[' ActionScript', ' 3', ' library', ' GSAP', ' TweenLite', ' TweenMax', ' LoaderMax', ' repository', ' GreenSock', ' AS2', ' JavaScript']"
https://github.com/tconkling/flump,382,69,27,16.703703703703702,"[' export', ' Flash', ' FLA', ' GPU', ' friendly']"
https://github.com/useflashpunk/FlashPunk,381,137,28,18.5,"[' ActionScript', ' library', ' Flash', ' games', ' prototyping', ' development']"
https://github.com/WeaveTeam/Weave,369,71,29,15.172413793103448,"[' programming', ' web-based', ' analysis', ' visualization', ' environment']"
https://github.com/AlternativaPlatform/Alternativa3D,368,123,30,16.366666666666667,"[' Alternativa3D', ' Flash', ' GPU', ' accelerated', ' 3D', ' engine']"
https://github.com/jesses/wck,356,59,31,13.387096774193548,"[' Box2d', ' Flash', ' Alchemy', ' Port', ' World', ' Construction', ' Kit', ' AS3', ' Physics', ' Engine']"
https://github.com/gskinner/AS3Libs,355,47,32,12.5625,"[' AS3', ' library', ' sketch']"
https://github.com/fljot/Gestouch,354,84,33,13.272727272727273,"[' multitouch', ' gesture', ' recognition', ' library', ' Flash', ' ActionScript']"
https://github.com/apache/royale-asjs,344,118,34,13.588235294117647,"[' programming', ' Apache Royale', ' ASJS']"
https://github.com/YKPublicGame/chess_server,337,164,35,14.314285714285715,"[' open source', ' chess server framework', ' skynet', ' pbc protobuf', ' mongodb']"
https://github.com/analgesicproductions/Anodyne-1-Repo,336,31,36,10.194444444444445,"[' for', ' while', ' do', ' if', ' else', ' switch', ' case', ' break', ' continue', ' static', ' class', ' public', ' private', ' protected', ' import', ' export']"
https://github.com/apache/flex-sdk,333,146,37,12.945945945945946,"['\n\nApache', ' Flex', ' SDK']"
https://github.com/prefuse/Flare,333,77,38,10.789473684210526,"[' ActionScript', ' library', ' visualization', ' Adobe Flash Player', ' basic chart', ' graph', ' complex graphic', ' data management', ' visual encoding', ' animation', ' interaction technique']"
https://github.com/dima/restfulx_framework,330,63,39,10.076923076923077,"[' REST', ' Adobe Flex', ' AIR']"
https://github.com/CreateJS/Zoe,327,103,40,10.75,"[' Zoë', ' open source', ' spritesheet', ' images', ' frame data', ' SWF', ' EaselJS']"
https://github.com/Gamua/Starling-Extension-Particle-System,321,146,41,11.390243902439025,"[' Starling', ' particle system', ' 71squared', ' Particle Designer']"
https://github.com/lrrrs/nd2d,320,60,42,9.047619047619047,"[' programming', ' Flash', ' Molehill', ' Stage3D', ' GPU', ' accelerated', ' game']"
https://github.com/Makeblock-official/mBlock,306,225,43,12.348837209302326,"[' Scratch', ' programming', ' Makeblock']"
https://github.com/SpikeApp/Spike,303,207,44,11.590909090909092,"[' programming', ' CGM', ' transmitter']"
https://github.com/tschneidereit/SwiftSuspenders,280,87,45,8.155555555555555,"[' Swift', ' Suspenders', ' programming']"
https://github.com/flowplayer/flash,279,183,46,10.043478260869565,"[' Flowplayer', ' Flash', ' video player', ' Web']"
https://github.com/StarlingGraphics/Starling-Extension-Graphics,279,88,47,7.808510638297872,"['\n\nflash', ' display', ' Graphics', ' style', ' extension', ' Starling', ' Flash', ' GPU', ' rendering', ' framework']"
https://github.com/glassesfactory/glassesfactory,275,25,48,6.25,"['\n\nC++', ' programming', ' keyword']"
https://github.com/arthur-debert/BulkLoader,271,56,49,6.673469387755102,"['\n\nActionScript', ' bulk loading', ' library']"
https://github.com/as3/as3-utils,272,59,50,6.62,"['\n\nreusable', ' package-level', ' functions', ' solve', ' common', ' problems']"
https://github.com/flexunit/flexunit,268,88,51,6.980392156862745,"[' open source', ' repository', ' FlexUnit', ' Actionscript 3', ' Flex']"
https://github.com/richardlord/Flint,258,56,52,6.038461538461538,"[' Actionscript', ' Flash', ' Flex', ' Particle Engine']"
https://github.com/DragonBones/DragonBonesAS,249,118,53,6.9245283018867925,"[' ActionScript', ' Runtime']"
https://github.com/photonstorm/Flixel-Power-Tools,246,45,54,5.388888888888889,"[' flixel', ' power tools', ' plug-ins', ' game development']"
https://github.com/theturtle32/AS3WebSocket,246,96,55,6.218181818181818,"[' ActionScript', ' WebSocket', ' client', ' implementation', ' final', ' WebSocket', ' Draft', ' RFC6455']"
https://github.com/schlangster/skyui,246,168,56,7.392857142857143,"[' skyrim', ' mod', ' interface', ' skyui']"
https://github.com/magicalhobo/SWFWire,244,95,57,5.947368421052632,"[' programming', ' Flash', ' ActionScript']"
https://github.com/michalstocki/FlashWavRecorder,240,106,58,5.9655172413793105,"['\n\naudio recording', ' flash', ' WAV']"
https://github.com/Papervision3D/Papervision3D,240,54,59,4.983050847457627,"[' 3D', ' Flash', ' engine', ' Real-Time']"
https://github.com/gabriel/as3httpclient,240,73,60,5.216666666666667,"['\n\nhttp', ' client', ' as3']"
https://github.com/yangboz/LotteryPrediction,235,122,61,5.852459016393443,"[' lottery', ' prediction', ' law of probability', ' probability', ' independent events', ' saying ""a tail is due""', "" gambler's fallacy""]"
https://github.com/swiz/swiz-framework,227,44,62,4.370967741935484,"[' Swiz', ' framework', ' AS3', ' Flex']"
https://github.com/dianbaer/MMORPG,223,108,63,5.253968253968254,"[' MMORPG', ' ARPG', ' learning']"
https://github.com/simb/FlashSocket.IO,210,72,64,4.40625,"[' Socket.IO', ' Flash', ' Flex', ' ActionScript']"
https://github.com/devon-o/Starling-Filters,208,51,65,3.9846153846153847,"[' Starling', ' filters', ' AS3']"
https://github.com/kutu/GrindPlayer,208,63,66,4.106060606060606,"[' osmf', ' flex', ' video player']"
https://github.com/cure53/Flashbang,206,55,67,3.8955223880597014,"['\n\nActionScript', ' Adobe Flash', ' security', ' helper']"
https://github.com/tinyspeck/glitch-avatars,204,99,68,4.455882352941177,"[' programming', ' avatars', ' Glitch']"
https://github.com/flex-users/flexlib,204,92,69,4.2898550724637685,"[' open source', ' flex', ' components', ' library']"
https://github.com/grapefrukt/grapefrukt-export,195,27,70,3.1714285714285713,"[' export', ' animation', ' graphic', ' asset']"
https://github.com/AVapps/FileReader,192,61,71,3.563380281690141,"[' FileReader', ' polyfill', ' Internet Explorer', ' Safari', ' Flash']"
https://github.com/adobe-flash/avmplus,183,91,72,3.8055555555555554,"['\n\nvar', ' for', ' while', ' if', ' function', ' return', ' break', ' continue', ' static']"
https://github.com/claus/fzip,181,62,73,3.328767123287671,"['\n\nActionscript 3', ' class', ' library', ' load', ' modify', ' create', ' standard', ' ZIP', ' archives']"
https://github.com/noio/kingdom,181,56,74,3.2027027027027026,"['\n\nprogramming', ' game', ' minimal']"
https://github.com/denivip/osmf-hls-plugin,181,93,75,3.6533333333333333,"[' osmf', ' hls', ' plugin']"
https://github.com/drewbourne/hamcrest-as3,178,24,76,2.6578947368421053,"[' ActionScript', ' library', ' matcher', ' objects', ' predicates', ' frameworks', ' testing', ' mocking', ' validation']"
https://github.com/ccallcn/ovmeet,180,103,77,3.675324675324675,[' MCU融屏、会议级联、H5视频教学、视频会议、H5视频直播、WebRtc、RTMP、SIP、RTSP、白板、视频录制、视频通话、旁路直播、AR眼镜、执法记录仪、AR专家系统、AR远程协助、AR巡检、电视盒子、机顶盒']
https://github.com/tuarua/WebViewANE,178,49,78,2.91025641025641,"[' webview', ' adobe air', ' native extension', ' mac', ' windows', ' ios', ' android']"
https://github.com/chxj1992/rtmp-streamer,177,50,79,2.8734177215189876,"[' programming', ' javascript', ' rtmp', ' streamer', ' library']"
https://github.com/unlightcpa/Unlight,176,79,80,3.1875,"['\n\nbrowser', ' card game', ' unlight']"
https://github.com/OpenRTMFP/ArcusNode,175,39,81,2.6419753086419755,"['\n\nRTMFP', ' Rendevouz', ' Service', ' Peer', ' Assisted', ' Networking', ' Adobe', ' Flash', ' Node', ' JS']"
https://github.com/tinyspeck/glitch-items,173,95,82,3.268292682926829,"[' programming', ' game development', ' game design', ' game programming', ' coding', ' game engine', ' Unity', ' Unity3D']"
https://github.com/tinyspeck/glitch-client,173,93,83,3.2048192771084336,"['\n\nActionScript', ' Adobe', ' Flash', ' Glitch', ' client']"
https://github.com/inspirit/GPUImage,170,30,84,2.380952380952381,"[' GPU', ' image processing', ' AS3']"
https://github.com/adobe/avmplus,169,69,85,2.8,"['\n\nvar', ' function', ' for', ' while', ' if', ' else', ' return', ' break', ' continue', ' static', ' class']"
https://github.com/CC-Archived/promise-as3,168,50,86,2.5348837209302326,"['\n\nPromises', ' ActionScript', ' 3.0']"
https://github.com/hsharma-design/Hungry-Hero,164,99,87,3.0229885057471266,"[' open source', ' Starling Framework', ' Flash game']"
https://github.com/maxl0rd/standingwave3,162,25,88,2.125,"[' Flash', ' ActionScript3', ' dynamic', ' audio', ' library']"
https://github.com/LePtC/AutoAni,154,39,89,2.168539325842697,"[' compiler', ' adaptive', ' swf', ' visual']"
https://github.com/DragonBones/DesignPanel,154,79,90,2.588888888888889,"[' DragonBones', ' DesignPanel']"
https://github.com/joelhooks/signals-extensions-CommandSignal,151,48,91,2.1868131868131866,"[' Robotlegs', ' extension', ' AS3', ' Signals']"
https://github.com/wardi/django-filebrowser-no-grappelli,150,113,92,2.858695652173913,"[' django', ' filebrowser', ' admin', ' grappelli']"
https://github.com/nodename/as3delaunay,148,102,93,2.6881720430107525,"[' Delaunay triangulation', ' Voronoi diagram', ' Flash Builder 4']"
https://github.com/st33d/red-rogue,146,14,94,1.702127659574468,"['\n\nflex', ' roguelike']"
https://github.com/zengfeng/books,146,87,95,2.4526315789473685,"[' programming', ' code', ' syntax', ' language']"
https://github.com/drewbourne/mockolate,145,26,96,1.78125,"['\n\nfake chocolate', ' mock objects', ' test spies', ' AS3']"
https://github.com/asaia/StarlingPunk,140,28,97,1.731958762886598,"[' Starling', ' Punk', ' Framework', ' Structure', ' Organization', ' Game', ' 2D', ' Rapid', ' Prototype', ' FlashPunk']"
https://github.com/treefortress/SoundAS,138,43,98,1.846938775510204,"[' SoundManager', ' AS3']"
https://github.com/sephiroth74/purePDF,140,64,99,2.0606060606060606,"['\n\nActionScript', ' library', ' PDF']"
https://github.com/Esri/arcgis-viewer-flex,135,152,100,2.87,"[' Flex', ' ActionScript', ' MXML']"
https://github.com/JetBrains/kotlin,44007,5433,1,49440.0,"['\n\nprogramming', ' Kotlin', ' language.']"
https://github.com/square/okhttp,43595,9025,2,26310.0,"[' Java', ' Android', ' GraalVM']"
https://github.com/android/architecture-samples,42284,11454,3,17912.666666666668,"[' android', ' programming', ' architecture', ' patterns']"
https://github.com/shadowsocks/shadowsocks-android,33390,11618,4,11252.0,"[' android', ' shadowsocks', ' client']"
https://github.com/bannedbook/fanqiang,29052,6094,5,7029.2,"[' programming', ' VPN', ' unblock']"
https://github.com/alibaba/p3c,28827,7907,6,6122.333333333333,"[' Java', ' C++', ' Coding', ' Guidelines', ' pmd', ' implements', ' IDE', ' plugin']"
https://github.com/square/leakcanary,28245,3920,7,4595.0,"[' memory leak', ' library', ' android']"
https://github.com/android/architecture-components-samples,22608,8302,8,3863.75,"['\n\nandroid', ' architecture', ' components']"
https://github.com/google/iosched,21728,6274,9,3111.3333333333335,"[' Java', ' Android', ' I/O', ' programming']"
https://github.com/tachiyomiorg/tachiyomi,21253,2391,10,2364.4,"[' android', ' manga', ' reader', ' open source']"
https://github.com/Kr328/ClashForAndroid,20854,2383,11,2112.4545454545455,"[' programming', ' android', ' tunnel']"
https://github.com/afollestad/material-dialogs,19531,3170,12,1891.75,"[' dialogs', ' Kotlin', ' Android']"
https://github.com/2dust/v2rayNG,19465,3181,13,1742.0,"[' V2Ray', ' Android', ' Xray', ' v2fly']"
https://github.com/square/picasso,18474,4022,14,1606.857142857143,"[' image caching', ' image downloading', ' android library']"
https://github.com/google/flexbox-layout,17771,1831,15,1306.8,"[' Flexbox', ' Android']"
https://github.com/android/sunflower,16575,4371,16,1309.125,"[' android', ' Jetpack Compose', ' View']"
